group,id,course,trimester,grade
1,231,Dragon Lore and Taming,2,9
1,231,Dragon Lore and Taming,2,6
1,231,Dragon Lore and Taming,2,7.5
1,231,Dragon Lore and Taming,2,8.5
1,231,Elemental Mastery and Control,1,12
1,231,Elemental Mastery and Control,1,13
1,231,Elemental Mastery and Control,1,13
1,231,Elemental Mastery and Control,1,13
1,231,History of the Arcane,3,11.5
1,231,History of the Arcane,3,11
1,231,History of the Arcane,3,7
1,231,History of the Arcane,3,14.5
1,231,History of the Arcane,3,10
1,231,History of the Arcane,3,11.5
1,231,Illusion and Enchantment,1,16
1,231,Illusion and Enchantment,1,13
1,231,Necromancy and Spirit Summoning,1,8
1,231,Necromancy and Spirit Summoning,1,13
1,231,Necromancy and Spirit Summoning,1,12.5
1,231,Necromancy and Spirit Summoning,1,9
1,231,Necromancy and Spirit Summoning,1,11
1,231,Necromancy and Spirit Summoning,1,12
1,231,Necromancy and Spirit Summoning,1,8.5
1,231,Necromancy and Spirit Summoning,1,5.5
1,231,Necromancy and Spirit Summoning,1,11
1,231,Necromancy and Spirit Summoning,1,10
1,231,Potion Brewing and Herbology,2,14
1,231,Potion Brewing and Herbology,2,14
1,231,Potion Brewing and Herbology,2,15.5
1,231,Potion Brewing and Herbology,2,13
1,231,Runecrafting and Glyphwork,1,6.75
1,231,Runecrafting and Glyphwork,1,6
1,231,Runecrafting and Glyphwork,1,8
1,231,Swordsmanship and Martial Arts,1,16
1,231,Swordsmanship and Martial Arts,1,17
1,231,Swordsmanship and Martial Arts,1,10.5
1,231,Swordsmanship and Martial Arts,1,13.5
1,231,Swordsmanship and Martial Arts,1,14.5
1,231,Swordsmanship and Martial Arts,1,12.5
1,231,Swordsmanship and Martial Arts,1,6
1,231,Swordsmanship and Martial Arts,1,15
1,231,Swordsmanship and Martial Arts,1,15
1,258,Ancient Magic and Mysticism,1,10.5
1,258,Ancient Magic and Mysticism,1,9
1,258,Ancient Magic and Mysticism,1,5
1,258,Ancient Magic and Mysticism,1,9.5
1,258,Ancient Magic and Mysticism,1,8.5
1,258,Ancient Magic and Mysticism,1,10
1,258,Ancient Magic and Mysticism,1,8.5
1,258,Ancient Magic and Mysticism,1,11
1,258,Ancient Magic and Mysticism,1,10
1,258,Celestial Navigation and Astronomy,2,12
1,258,Celestial Navigation and Astronomy,2,10
1,258,Celestial Navigation and Astronomy,2,4
1,258,Celestial Navigation and Astronomy,2,10
1,258,Celestial Navigation and Astronomy,2,5
1,258,Celestial Navigation and Astronomy,2,5
1,258,Celestial Navigation and Astronomy,2,9
1,258,Celestial Navigation and Astronomy,2,12
1,258,Celestial Navigation and Astronomy,2,3
1,258,Dragon Lore and Taming,2,7
1,258,Dragon Lore and Taming,2,8.5
1,258,Dragon Lore and Taming,2,6.5
1,258,Dragon Lore and Taming,2,7.5
1,258,Dragon Lore and Taming,2,5
1,258,Dragon Lore and Taming,2,9
1,258,Elemental Mastery and Control,1,12
1,258,Elemental Mastery and Control,1,13
1,258,Elemental Mastery and Control,1,12
1,258,Elemental Mastery and Control,1,13
1,258,History of the Arcane,3,9.5
1,258,History of the Arcane,3,9.5
1,258,History of the Arcane,3,11
1,258,History of the Arcane,3,3
1,258,History of the Arcane,3,5
1,258,History of the Arcane,3,17
1,258,Illusion and Enchantment,1,16
1,258,Illusion and Enchantment,1,13
1,258,Illusion and Enchantment,1,14
1,258,Necromancy and Spirit Summoning,1,9
1,258,Necromancy and Spirit Summoning,1,8.5
1,258,Necromancy and Spirit Summoning,1,12.5
1,258,Necromancy and Spirit Summoning,1,5
1,258,Necromancy and Spirit Summoning,1,9
1,258,Necromancy and Spirit Summoning,1,8
1,258,Necromancy and Spirit Summoning,1,10
1,258,Necromancy and Spirit Summoning,1,7
1,258,Necromancy and Spirit Summoning,1,10
1,258,Potion Brewing and Herbology,2,12
1,258,Potion Brewing and Herbology,2,14.5
1,258,Potion Brewing and Herbology,2,13.5
1,258,Potion Brewing and Herbology,2,13
1,258,Runecrafting and Glyphwork,1,4.5
1,258,Runecrafting and Glyphwork,1,9.75
1,258,Runecrafting and Glyphwork,1,6
1,258,Swordsmanship and Martial Arts,1,16
1,258,Swordsmanship and Martial Arts,1,13
1,258,Swordsmanship and Martial Arts,1,13.5
1,258,Swordsmanship and Martial Arts,1,13.5
1,258,Swordsmanship and Martial Arts,1,13
1,258,Swordsmanship and Martial Arts,1,13.5
1,258,Swordsmanship and Martial Arts,1,15.5
1,258,Swordsmanship and Martial Arts,1,14.5
1,258,Swordsmanship and Martial Arts,1,13.5
1,270,Ancient Magic and Mysticism,1,10
1,270,Ancient Magic and Mysticism,1,10
1,270,Ancient Magic and Mysticism,1,8.5
1,270,Ancient Magic and Mysticism,1,9
1,270,Ancient Magic and Mysticism,1,8.5
1,270,Ancient Magic and Mysticism,1,8
1,270,Ancient Magic and Mysticism,1,8.5
1,270,Ancient Magic and Mysticism,1,7
1,270,Ancient Magic and Mysticism,1,10
1,270,Celestial Navigation and Astronomy,2,8
1,270,Celestial Navigation and Astronomy,2,10
1,270,Celestial Navigation and Astronomy,2,7
1,270,Celestial Navigation and Astronomy,2,5
1,270,Celestial Navigation and Astronomy,2,7
1,270,Celestial Navigation and Astronomy,2,8
1,270,Celestial Navigation and Astronomy,2,5
1,270,Celestial Navigation and Astronomy,2,7
1,270,Celestial Navigation and Astronomy,2,11
1,270,Dragon Lore and Taming,2,10
1,270,Dragon Lore and Taming,2,8.5
1,270,Dragon Lore and Taming,2,8
1,270,Dragon Lore and Taming,2,10.5
1,270,Dragon Lore and Taming,2,7
1,270,Elemental Mastery and Control,1,13
1,270,Elemental Mastery and Control,1,13
1,270,Elemental Mastery and Control,1,12
1,270,Elemental Mastery and Control,1,13
1,270,History of the Arcane,3,9
1,270,History of the Arcane,3,10
1,270,History of the Arcane,3,5
1,270,History of the Arcane,3,7.5
1,270,History of the Arcane,3,4.5
1,270,History of the Arcane,3,12
1,270,Illusion and Enchantment,1,11.5
1,270,Illusion and Enchantment,1,11.5
1,270,Illusion and Enchantment,1,14.5
1,270,Necromancy and Spirit Summoning,1,10.5
1,270,Necromancy and Spirit Summoning,1,3.5
1,270,Necromancy and Spirit Summoning,1,10.5
1,270,Necromancy and Spirit Summoning,1,12
1,270,Necromancy and Spirit Summoning,1,8
1,270,Necromancy and Spirit Summoning,1,7
1,270,Necromancy and Spirit Summoning,1,10
1,270,Necromancy and Spirit Summoning,1,8
1,270,Necromancy and Spirit Summoning,1,10
1,270,Potion Brewing and Herbology,2,13
1,270,Potion Brewing and Herbology,2,14
1,270,Potion Brewing and Herbology,2,14
1,270,Potion Brewing and Herbology,2,14
1,270,Runecrafting and Glyphwork,1,6
1,270,Runecrafting and Glyphwork,1,16.5
1,270,Swordsmanship and Martial Arts,1,11
1,270,Swordsmanship and Martial Arts,1,12.5
1,270,Swordsmanship and Martial Arts,1,11.5
1,270,Swordsmanship and Martial Arts,1,16.5
1,270,Swordsmanship and Martial Arts,1,16.5
1,270,Swordsmanship and Martial Arts,1,12
1,270,Swordsmanship and Martial Arts,1,13.5
1,270,Swordsmanship and Martial Arts,1,14.5
1,270,Swordsmanship and Martial Arts,1,14.5
1,275,Ancient Magic and Mysticism,1,9
1,275,Ancient Magic and Mysticism,1,9
1,275,Ancient Magic and Mysticism,1,9.5
1,275,Ancient Magic and Mysticism,1,11
1,275,Ancient Magic and Mysticism,1,9.5
1,275,Ancient Magic and Mysticism,1,8
1,275,Ancient Magic and Mysticism,1,7.5
1,275,Ancient Magic and Mysticism,1,8.5
1,275,Ancient Magic and Mysticism,1,11.5
1,275,Celestial Navigation and Astronomy,2,1
1,275,Celestial Navigation and Astronomy,2,13
1,275,Celestial Navigation and Astronomy,2,12
1,275,Celestial Navigation and Astronomy,2,14
1,275,Celestial Navigation and Astronomy,2,12
1,275,Celestial Navigation and Astronomy,2,7
1,275,Celestial Navigation and Astronomy,2,11
1,275,Celestial Navigation and Astronomy,2,5
1,275,Dragon Lore and Taming,2,6
1,275,Dragon Lore and Taming,2,6
1,275,Dragon Lore and Taming,2,10
1,275,Dragon Lore and Taming,2,6.5
1,275,Dragon Lore and Taming,2,6
1,275,Dragon Lore and Taming,2,5
1,275,Elemental Mastery and Control,1,12
1,275,Elemental Mastery and Control,1,13
1,275,Elemental Mastery and Control,1,11
1,275,Elemental Mastery and Control,1,13
1,275,History of the Arcane,3,9
1,275,History of the Arcane,3,6.5
1,275,History of the Arcane,3,5
1,275,History of the Arcane,3,14.5
1,275,History of the Arcane,3,6.5
1,275,History of the Arcane,3,2.5
1,275,Illusion and Enchantment,1,14
1,275,Illusion and Enchantment,1,17.5
1,275,Necromancy and Spirit Summoning,1,6
1,275,Necromancy and Spirit Summoning,1,9
1,275,Necromancy and Spirit Summoning,1,8
1,275,Necromancy and Spirit Summoning,1,13
1,275,Necromancy and Spirit Summoning,1,12.5
1,275,Necromancy and Spirit Summoning,1,8
1,275,Necromancy and Spirit Summoning,1,10.5
1,275,Necromancy and Spirit Summoning,1,10
1,275,Necromancy and Spirit Summoning,1,10
1,275,Potion Brewing and Herbology,2,14
1,275,Potion Brewing and Herbology,2,14.5
1,275,Potion Brewing and Herbology,2,10.5
1,275,Potion Brewing and Herbology,2,13.5
1,275,Runecrafting and Glyphwork,1,10.75
1,275,Runecrafting and Glyphwork,1,7.5
1,275,Runecrafting and Glyphwork,1,10.75
1,275,Swordsmanship and Martial Arts,1,12.5
1,275,Swordsmanship and Martial Arts,1,19
1,275,Swordsmanship and Martial Arts,1,14
1,275,Swordsmanship and Martial Arts,1,12.5
1,275,Swordsmanship and Martial Arts,1,14.5
1,275,Swordsmanship and Martial Arts,1,13.5
1,275,Swordsmanship and Martial Arts,1,15
1,275,Swordsmanship and Martial Arts,1,11
1,275,Swordsmanship and Martial Arts,1,13
1,289,Ancient Magic and Mysticism,1,8.5
1,289,Ancient Magic and Mysticism,1,9.5
1,289,Ancient Magic and Mysticism,1,7.5
1,289,Ancient Magic and Mysticism,1,6.5
1,289,Ancient Magic and Mysticism,1,8.5
1,289,Ancient Magic and Mysticism,1,10
1,289,Ancient Magic and Mysticism,1,10.5
1,289,Ancient Magic and Mysticism,1,8.5
1,289,Ancient Magic and Mysticism,1,10
1,289,Celestial Navigation and Astronomy,2,9
1,289,Celestial Navigation and Astronomy,2,13
1,289,Celestial Navigation and Astronomy,2,3
1,289,Celestial Navigation and Astronomy,2,10
1,289,Celestial Navigation and Astronomy,2,10
1,289,Celestial Navigation and Astronomy,2,10
1,289,Celestial Navigation and Astronomy,2,4
1,289,Celestial Navigation and Astronomy,2,10
1,289,Celestial Navigation and Astronomy,2,8
1,289,Dragon Lore and Taming,2,9
1,289,Dragon Lore and Taming,2,9
1,289,Dragon Lore and Taming,2,7.5
1,289,Dragon Lore and Taming,2,8
1,289,Dragon Lore and Taming,2,7
1,289,Dragon Lore and Taming,2,9.5
1,289,Elemental Mastery and Control,1,12
1,289,Elemental Mastery and Control,1,13
1,289,Elemental Mastery and Control,1,13
1,289,Elemental Mastery and Control,1,10
1,289,History of the Arcane,3,6.5
1,289,History of the Arcane,3,11.5
1,289,History of the Arcane,3,6
1,289,History of the Arcane,3,7
1,289,History of the Arcane,3,10.5
1,289,History of the Arcane,3,6.5
1,289,Illusion and Enchantment,1,16
1,289,Illusion and Enchantment,1,15.5
1,289,Illusion and Enchantment,1,11
1,289,Necromancy and Spirit Summoning,1,7
1,289,Necromancy and Spirit Summoning,1,8.5
1,289,Necromancy and Spirit Summoning,1,12
1,289,Necromancy and Spirit Summoning,1,7
1,289,Necromancy and Spirit Summoning,1,9.5
1,289,Necromancy and Spirit Summoning,1,9.5
1,289,Necromancy and Spirit Summoning,1,8.5
1,289,Necromancy and Spirit Summoning,1,4
1,289,Necromancy and Spirit Summoning,1,6
1,289,Necromancy and Spirit Summoning,1,12.5
1,289,Potion Brewing and Herbology,2,13
1,289,Potion Brewing and Herbology,2,14
1,289,Potion Brewing and Herbology,2,12.5
1,289,Potion Brewing and Herbology,2,14
1,289,Runecrafting and Glyphwork,1,5.25
1,289,Runecrafting and Glyphwork,1,12.25
1,289,Runecrafting and Glyphwork,1,8.75
1,289,Swordsmanship and Martial Arts,1,13
1,289,Swordsmanship and Martial Arts,1,11
1,289,Swordsmanship and Martial Arts,1,14
1,289,Swordsmanship and Martial Arts,1,14
1,289,Swordsmanship and Martial Arts,1,13
1,289,Swordsmanship and Martial Arts,1,13.5
1,289,Swordsmanship and Martial Arts,1,16.5
1,289,Swordsmanship and Martial Arts,1,13
1,289,Swordsmanship and Martial Arts,1,15.5
1,296,Ancient Magic and Mysticism,1,7.5
1,296,Ancient Magic and Mysticism,1,11
1,296,Ancient Magic and Mysticism,1,8.5
1,296,Ancient Magic and Mysticism,1,8.5
1,296,Ancient Magic and Mysticism,1,10
1,296,Ancient Magic and Mysticism,1,10.5
1,296,Ancient Magic and Mysticism,1,7.5
1,296,Ancient Magic and Mysticism,1,9
1,296,Ancient Magic and Mysticism,1,8.5
1,296,Celestial Navigation and Astronomy,2,8
1,296,Celestial Navigation and Astronomy,2,7
1,296,Celestial Navigation and Astronomy,2,0
1,296,Celestial Navigation and Astronomy,2,6
1,296,Celestial Navigation and Astronomy,2,9
1,296,Celestial Navigation and Astronomy,2,6
1,296,Celestial Navigation and Astronomy,2,4
1,296,Celestial Navigation and Astronomy,2,7
1,296,Celestial Navigation and Astronomy,2,9
1,296,Dragon Lore and Taming,2,10
1,296,Dragon Lore and Taming,2,6.5
1,296,Dragon Lore and Taming,2,6.5
1,296,Dragon Lore and Taming,2,10.5
1,296,Dragon Lore and Taming,2,5.5
1,296,Elemental Mastery and Control,1,11
1,296,Elemental Mastery and Control,1,13
1,296,Elemental Mastery and Control,1,13
1,296,History of the Arcane,3,4
1,296,History of the Arcane,3,12.5
1,296,History of the Arcane,3,7.5
1,296,History of the Arcane,3,12.5
1,296,History of the Arcane,3,15.5
1,296,History of the Arcane,3,9.5
1,296,Illusion and Enchantment,1,12
1,296,Illusion and Enchantment,1,20
1,296,Illusion and Enchantment,1,10
1,296,Necromancy and Spirit Summoning,1,10.5
1,296,Necromancy and Spirit Summoning,1,6.5
1,296,Necromancy and Spirit Summoning,1,7.5
1,296,Necromancy and Spirit Summoning,1,9.5
1,296,Necromancy and Spirit Summoning,1,8.5
1,296,Necromancy and Spirit Summoning,1,9
1,296,Necromancy and Spirit Summoning,1,9
1,296,Necromancy and Spirit Summoning,1,10.5
1,296,Necromancy and Spirit Summoning,1,7.5
1,296,Necromancy and Spirit Summoning,1,12
1,296,Potion Brewing and Herbology,2,13.5
1,296,Potion Brewing and Herbology,2,15.5
1,296,Potion Brewing and Herbology,2,14
1,296,Runecrafting and Glyphwork,1,5.75
1,296,Runecrafting and Glyphwork,1,5.25
1,296,Runecrafting and Glyphwork,1,6.75
1,296,Swordsmanship and Martial Arts,1,10
1,296,Swordsmanship and Martial Arts,1,11
1,296,Swordsmanship and Martial Arts,1,15
1,296,Swordsmanship and Martial Arts,1,17.5
1,296,Swordsmanship and Martial Arts,1,17
1,296,Swordsmanship and Martial Arts,1,15.5
1,296,Swordsmanship and Martial Arts,1,13
1,296,Swordsmanship and Martial Arts,1,14.5
1,296,Swordsmanship and Martial Arts,1,12
1,323,Ancient Magic and Mysticism,1,10.5
1,323,Ancient Magic and Mysticism,1,7
1,323,Ancient Magic and Mysticism,1,8.5
1,323,Ancient Magic and Mysticism,1,8.5
1,323,Ancient Magic and Mysticism,1,9.5
1,323,Ancient Magic and Mysticism,1,8
1,323,Ancient Magic and Mysticism,1,10.5
1,323,Ancient Magic and Mysticism,1,9.5
1,323,Celestial Navigation and Astronomy,2,2
1,323,Celestial Navigation and Astronomy,2,8
1,323,Celestial Navigation and Astronomy,2,7
1,323,Celestial Navigation and Astronomy,2,7
1,323,Celestial Navigation and Astronomy,2,13
1,323,Celestial Navigation and Astronomy,2,14
1,323,Celestial Navigation and Astronomy,2,8
1,323,Celestial Navigation and Astronomy,2,7
1,323,Celestial Navigation and Astronomy,2,9
1,323,Dragon Lore and Taming,2,7.5
1,323,Dragon Lore and Taming,2,5.5
1,323,Dragon Lore and Taming,2,11
1,323,Dragon Lore and Taming,2,8.5
1,323,Dragon Lore and Taming,2,9.5
1,323,Dragon Lore and Taming,2,3.5
1,323,Elemental Mastery and Control,1,11
1,323,Elemental Mastery and Control,1,13
1,323,Elemental Mastery and Control,1,14
1,323,Elemental Mastery and Control,1,11
1,323,History of the Arcane,3,10.5
1,323,History of the Arcane,3,5
1,323,History of the Arcane,3,5
1,323,History of the Arcane,3,11
1,323,History of the Arcane,3,15
1,323,History of the Arcane,3,11.5
1,323,Illusion and Enchantment,1,16
1,323,Illusion and Enchantment,1,9.5
1,323,Illusion and Enchantment,1,13.5
1,323,Necromancy and Spirit Summoning,1,8
1,323,Necromancy and Spirit Summoning,1,8.5
1,323,Necromancy and Spirit Summoning,1,11
1,323,Necromancy and Spirit Summoning,1,6.5
1,323,Necromancy and Spirit Summoning,1,10
1,323,Necromancy and Spirit Summoning,1,11
1,323,Necromancy and Spirit Summoning,1,13.5
1,323,Necromancy and Spirit Summoning,1,4
1,323,Necromancy and Spirit Summoning,1,8
1,323,Necromancy and Spirit Summoning,1,11.5
1,323,Potion Brewing and Herbology,2,15
1,323,Potion Brewing and Herbology,2,12.5
1,323,Potion Brewing and Herbology,2,14
1,323,Potion Brewing and Herbology,2,14
1,323,Runecrafting and Glyphwork,1,7.75
1,323,Runecrafting and Glyphwork,1,10.75
1,323,Runecrafting and Glyphwork,1,11.5
1,323,Swordsmanship and Martial Arts,1,11.5
1,323,Swordsmanship and Martial Arts,1,14.5
1,323,Swordsmanship and Martial Arts,1,10.5
1,323,Swordsmanship and Martial Arts,1,15
1,323,Swordsmanship and Martial Arts,1,12
1,323,Swordsmanship and Martial Arts,1,15
1,323,Swordsmanship and Martial Arts,1,12
1,323,Swordsmanship and Martial Arts,1,12
1,323,Swordsmanship and Martial Arts,1,11.5
1,326,Ancient Magic and Mysticism,1,7.5
1,326,Ancient Magic and Mysticism,1,9
1,326,Ancient Magic and Mysticism,1,8
1,326,Ancient Magic and Mysticism,1,7.5
1,326,Ancient Magic and Mysticism,1,11
1,326,Ancient Magic and Mysticism,1,8.5
1,326,Ancient Magic and Mysticism,1,10.5
1,326,Ancient Magic and Mysticism,1,10
1,326,Ancient Magic and Mysticism,1,7
1,326,Celestial Navigation and Astronomy,2,4
1,326,Celestial Navigation and Astronomy,2,14
1,326,Celestial Navigation and Astronomy,2,9
1,326,Celestial Navigation and Astronomy,2,6
1,326,Celestial Navigation and Astronomy,2,8
1,326,Celestial Navigation and Astronomy,2,12
1,326,Celestial Navigation and Astronomy,2,12
1,326,Celestial Navigation and Astronomy,2,10
1,326,Celestial Navigation and Astronomy,2,9
1,326,Dragon Lore and Taming,2,7
1,326,Dragon Lore and Taming,2,9.5
1,326,Dragon Lore and Taming,2,9.5
1,326,Dragon Lore and Taming,2,12
1,326,Dragon Lore and Taming,2,5
1,326,Dragon Lore and Taming,2,6.5
1,326,Elemental Mastery and Control,1,13
1,326,Elemental Mastery and Control,1,11
1,326,Elemental Mastery and Control,1,12
1,326,Elemental Mastery and Control,1,12
1,326,History of the Arcane,3,8.5
1,326,History of the Arcane,3,8
1,326,History of the Arcane,3,13
1,326,History of the Arcane,3,13
1,326,History of the Arcane,3,4.5
1,326,Illusion and Enchantment,1,12.5
1,326,Illusion and Enchantment,1,14
1,326,Necromancy and Spirit Summoning,1,7
1,326,Necromancy and Spirit Summoning,1,8
1,326,Necromancy and Spirit Summoning,1,10
1,326,Necromancy and Spirit Summoning,1,9.5
1,326,Necromancy and Spirit Summoning,1,11.5
1,326,Necromancy and Spirit Summoning,1,10.5
1,326,Necromancy and Spirit Summoning,1,9.5
1,326,Necromancy and Spirit Summoning,1,7
1,326,Necromancy and Spirit Summoning,1,9
1,326,Necromancy and Spirit Summoning,1,9
1,326,Potion Brewing and Herbology,2,13
1,326,Potion Brewing and Herbology,2,13.5
1,326,Potion Brewing and Herbology,2,15
1,326,Potion Brewing and Herbology,2,14
1,326,Runecrafting and Glyphwork,1,14.25
1,326,Runecrafting and Glyphwork,1,9.25
1,326,Runecrafting and Glyphwork,1,9.25
1,326,Swordsmanship and Martial Arts,1,11.5
1,326,Swordsmanship and Martial Arts,1,12.5
1,326,Swordsmanship and Martial Arts,1,14.5
1,326,Swordsmanship and Martial Arts,1,14
1,326,Swordsmanship and Martial Arts,1,14
1,326,Swordsmanship and Martial Arts,1,16.5
1,326,Swordsmanship and Martial Arts,1,14.5
1,326,Swordsmanship and Martial Arts,1,12.5
1,326,Swordsmanship and Martial Arts,1,15.5
1,407,Ancient Magic and Mysticism,1,6.5
1,407,Ancient Magic and Mysticism,1,8.5
1,407,Ancient Magic and Mysticism,1,7.5
1,407,Ancient Magic and Mysticism,1,8.5
1,407,Ancient Magic and Mysticism,1,10
1,407,Ancient Magic and Mysticism,1,6.5
1,407,Ancient Magic and Mysticism,1,6
1,407,Ancient Magic and Mysticism,1,6.5
1,407,Ancient Magic and Mysticism,1,5
1,407,Celestial Navigation and Astronomy,2,11
1,407,Celestial Navigation and Astronomy,2,15
1,407,Celestial Navigation and Astronomy,2,8
1,407,Celestial Navigation and Astronomy,2,9
1,407,Celestial Navigation and Astronomy,2,12
1,407,Celestial Navigation and Astronomy,2,6
1,407,Celestial Navigation and Astronomy,2,5
1,407,Celestial Navigation and Astronomy,2,8
1,407,Dragon Lore and Taming,2,6
1,407,Dragon Lore and Taming,2,5.5
1,407,Dragon Lore and Taming,2,3
